ID,rc,Meaning
Hungarian-37855-Fischerhutte-1,^(t|d) (a) (ɲ) (a) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,Fischerhütte
Hungarian-37856-Scheibe-4,^(t|d) (a|ɯ|aː) (ɲ) (ɛ|eː) ?(r|v)? ?(ɛ r|a n)?$,Scheibe
Hungarian-37857-Platte-4,^(t|d) (a|ɯ|aː) (ɲ) (ɛ|eː) ?(r|v)? ?(ɛ r|a n)?$,Platte
Hungarian-37858-Teller-1,^(t|d) (a|ɯ|aː) (ɲ) (ɛ|eː) ?(r|v)? ?(ɛ r|a n)?$,Teller
Hungarian-37859-Lehm-4,^(t|d) (a) (p) (a) (s|s.v) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,Lehm
Hungarian-37860-Klebstoff-2,^(t|d) (a) (p) (a) (s|s.v) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,Klebstoff
Hungarian-37861-Wandbewurf-1,^(t|d) (a) (p) (a) (s|s.v) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,Wandbewurf
Hungarian-37862-klebrigerStoff-1,^(t|d) (a) (p) (a) (s|s.v) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,klebriger Stoff
Hungarian-37863-PflasteralsHeilmittel-1,^(t|d) (a) (p) (a) (s|s.v) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,Pflaster als Heilmittel
Hungarian-37864-gesunden-2,wrong year,gesunden
Hungarian-37865-klettern-2,wrong year,klettern
Hungarian-37866-erheben-2,wrong year,erheben
Hungarian-37867-stutzendsichaufrichten-1,wrong year,stützend sich aufrichten
Hungarian-37868-erfahren-6,s.t not old,erfahren
Hungarian-37869-erleben-3,s.t not old,erleben
Hungarian-37870-ertappen-3,s.t not old,ertappen
Hungarian-37871-finden-4,s.t not old,finden
Hungarian-37872-tasten-1,s.t not old,tasten
Hungarian-37873-betasten-1,wrong year,betasten
Hungarian-37874-antappen-1,wrong year,antappen
Hungarian-37875-abgreifenWeib-1,wrong year,abgreifen Weib
Hungarian-37876-Tapete-2,wrong year,Tapete
Hungarian-37877-Wandteppich-2,wrong year,Wandteppich
Hungarian-37878-trampeln-2,wrong year,trampeln
Hungarian-37879-trappeln-1,wrong year,trappeln
Hungarian-37880-platschenimWasser-1,wrong year,platschen im Wasser
Hungarian-37881-imKot-1,wrong year,im Kot
Hungarian-37882-trampeln-3,wrong year,trampeln
Hungarian-37883-trappeln-2,wrong year,trappeln
Hungarian-37884-platschenimWasser-2,wrong year,platschen im Wasser
Hungarian-37885-imKot-2,wrong year,im Kot
Hungarian-37886-sicherhalten-4,^(t|d) (a|ɯ|aː) (p.l) (a|ɯ|aː) (l|γ) ?(ɛ r|a n)?$,sich erhalten
Hungarian-37887-futtern-3,^(t|d) (a|ɯ|aː) (p.l) (a|ɯ|aː) (l|γ) ?(ɛ r|a n)?$,füttern
Hungarian-37888-Gedanken-2,^(t|d) (a|ɯ|aː) (p.l) (a|ɯ|aː) (l|γ) ?(ɛ r|a n)?$,Gedanken
Hungarian-37889-speisen-1,^(t|d) (a|ɯ|aː) (p.l) (a|ɯ|aː) (l|γ) ?(ɛ r|a n)?$,speisen
Hungarian-37890-ernahren-1,^(t|d) (a|ɯ|aː) (p.l) (a|ɯ|aː) (l|γ) ?(ɛ r|a n)?$,ernähren
Hungarian-37891-jmdnunterstutzen-1,^(t|d) (a|ɯ|aː) (p.l) (a|ɯ|aː) (l|γ) ?(ɛ r|a n)?$,jmdn unterstützen
Hungarian-37892-hegenGefuhl-1,^(t|d) (a|ɯ|aː) (p.l) (a|ɯ|aː) (l|γ) ?(ɛ r|a n)?$,hegen Gefühl
Hungarian-37893-speisenmitBetriebsenergie-1,^(t|d) (a|ɯ|aː) (p.l) (a|ɯ|aː) (l|γ) ?(ɛ r|a n)?$,speisen mit Betriebsenergie
Hungarian-37894-Schwamm-4,oː# not old,Schwamm
Hungarian-37895-Baumpilz-1,oː# not old,Baumpilz
Hungarian-37896-Feuerschwamm-1,oː# not old,Feuerschwamm
Hungarian-37897-ArtFischergerat-3,^(t|d) (a) (p) (o|u|a) (ɡ|n|γ) (a) ?(t|ɯ)? ?(ɛ r)?$,Art Fischergerät
Hungarian-37898-Fuhler-3,^(t|d) (a) (p) (o|u|a) (ɡ|n|γ) (a) ?(t|ɯ)? ?(ɛ r)?$,Fühler
Hungarian-37899-untersuchen-8,^(t|d) (a) (p) (o|u|a) (ɡ|n|γ) (a) ?(t|ɯ)? ?(ɛ r)?$,untersuchen
Hungarian-37900-forschen-3,^(t|d) (a) (p) (o|u|a) (ɡ|n|γ) (a) ?(t|ɯ)? ?(ɛ r)?$,forschen
Hungarian-37901-herumtappen-3,^(t|d) (a) (p) (o|u|a) (ɡ|n|γ) (a) ?(t|ɯ)? ?(ɛ r)?$,herumtappen
Hungarian-37902-betasten-2,^(t|d) (a) (p) (o|u|a) (ɡ|n|γ) (a) ?(t|ɯ)? ?(ɛ r)?$,betasten
Hungarian-37903-befuhlen-1,^(t|d) (a) (p) (o|u|a) (ɡ|n|γ) (a) ?(t|ɯ)? ?(ɛ r)?$,befühlen
Hungarian-37904-durchBetastenuntersuchen-1,^(t|d) (a) (p) (o|u|a) (ɡ|n|γ) (a) ?(t|ɯ)? ?(ɛ r)?$,durch Betasten untersuchen
Hungarian-37905-lehmen-1,^(t|d) (a) (p) (o|u|a) (ɡ|n|γ) (a) ?(t|ɯ)? ?(ɛ r)?$,lehmen
Hungarian-37906-bewerfen-1,^(t|d) (a) (p) (o|u|a) (ɡ|n|γ) (a) ?(t|ɯ)? ?(ɛ r)?$,bewerfen
Hungarian-37907-aufeinebestimmteArtfischen-1,^(t|d) (a) (p) (o|u|a) (ɡ|n|γ) (a) ?(t|ɯ)? ?(ɛ r)?$,auf eine bestimmte Art fischen
Hungarian-37908-herumgehen-6,^(t|d) (a) (p) (o|u|a) ?(t|ɯ)? ?(ɛ r|a n|γ|ɯ|u)?$,herumgehen
Hungarian-37909-stampfen-4,^(t|d) (a) (p) (o|u|a) ?(t|ɯ)? ?(ɛ r|a n|γ|ɯ|u)?$,stampfen
Hungarian-37910-treten-4,^(t|d) (a) (p) (o|u|a) ?(t|ɯ)? ?(ɛ r|a n|γ|ɯ|u)?$,treten
Hungarian-37911-pochen-1,^(t|d) (a) (p) (o|u|a) ?(t|ɯ)? ?(ɛ r|a n|γ|ɯ|u)?$,pochen
Hungarian-37912-herumtrampeln-1,^(t|d) (a) (p) (o|u|a) ?(t|ɯ)? ?(ɛ r|a n|γ|ɯ|u)?$,herumtrampeln
Hungarian-37913-Wolf-5,wrong year,Wolf
Hungarian-37914-Hase-4,wrong year,Hase
Hungarian-37915-PersonmitgroenOhren-1,wrong year,Person mit großen Ohren
Hungarian-37916-Langohr-1,wrong year,Langohr
Hungarian-37917-EselchenauchalsDummkopf-1,wrong year,Eselchen auch als Dummkopf
Hungarian-37918-Beifallklatschen-1,p.ʃ not old,Beifall klatschen
Hungarian-37919-frohlocken-1,p.ʃ not old,frohlocken
Hungarian-37920-Beifallauern-1,p.ʃ not old,Beifall äußern
Hungarian-37921-verstummelt-5,^(t|d) (a) ?(r|v)? ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ)?$,verstümmelt
Hungarian-37922-kahl-5,^(t|d) (a) ?(r|v)? ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ)?$,kahl
Hungarian-37923-kahlgeschoren-2,^(t|d) (a) ?(r|v)? ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ)?$,kahlgeschoren
Hungarian-37924-NackenstuckdesSchlachtviehs-1,wrong year,Nackenstück des Schlachtviehs
Hungarian-37925-Offnung-6,wrong year,Öffnung
Hungarian-37926-offnen-3,wrong year,öffnen
Hungarian-37927-offnen-4,wrong year,öffnen
Hungarian-37928-Ausstellung-2,wrong year,Ausstellung
Hungarian-37929-erschlieen-1,wrong year,erschließen
Hungarian-37930-StollenimBergbau-1,wrong year,Stollen im Bergbau
Hungarian-37931-Schatz-5,wrong year,Schatz
Hungarian-37932-Vermogen-7,wrong year,Vermögen
Hungarian-37933-Lagerraum-2,wrong year,Lagerraum
Hungarian-37934-Sammlung-2,wrong year,Sammlung
Hungarian-37935-verkauflicheSachen-1,wrong year,verkäufliche Sachen
Hungarian-37936-Magazin-1,wrong year,Magazin
Hungarian-37937-lagern-1,wrong year,lagern
Hungarian-37938-Tara-1,wrong year,Tara
Hungarian-37939-FelchlangebzwHaubitze-1,t͡s.k# not old,Felchlange bzw Haubitze
Hungarian-37940-Quecke-1,t͡s.k# not old,Quecke
Hungarian-37941-wildeRanke-1,t͡s.k# not old,wilde Ranke
Hungarian-37942-Schnorkel-4,wrong year,Schnörkel
Hungarian-37943-geschnorkelt-2,wrong year,geschnörkelt
Hungarian-37944-Kopf-8,^(t|d) (a) (r|r.ɡ|v.r|u|i|n.ɡ) (a) ?(j)? ?(ɛ r|a n|γ|ɯ)?$,Kopf
Hungarian-37945-Scheitel-3,^(t|d) (a) (r|r.ɡ|v.r|u|i|n.ɡ) (a) ?(j)? ?(ɛ r|a n|γ|ɯ)?$,Scheitel
Hungarian-37946-Wellenkamm-2,^(t|d) (a) (r|r.ɡ|v.r|u|i|n.ɡ) (a) ?(j)? ?(ɛ r|a n|γ|ɯ)?$,Wellenkamm
Hungarian-37947-Hahnenkamm-1,^(t|d) (a) (r|r.ɡ|v.r|u|i|n.ɡ) (a) ?(j)? ?(ɛ r|a n|γ|ɯ)?$,Hahnenkamm
Hungarian-37948-kammartigesGebilde-1,^(t|d) (a) (r|r.ɡ|v.r|u|i|n.ɡ) (a) ?(j)? ?(ɛ r|a n|γ|ɯ)?$,kammartiges Gebilde
Hungarian-37949-zBRadchendesSporns-1,^(t|d) (a) (r|r.ɡ|v.r|u|i|n.ɡ) (a) ?(j)? ?(ɛ r|a n|γ|ɯ)?$,zB Rädchen des Sporns
Hungarian-37950-Gebirgskamm-1,^(t|d) (a) (r|r.ɡ|v.r|u|i|n.ɡ) (a) ?(j)? ?(ɛ r|a n|γ|ɯ)?$,Gebirgskamm
Hungarian-37951-Notizbuch-2,wrong year,Notizbuch
Hungarian-37952-Zigarettendose-2,wrong year,Zigarettendose
Hungarian-37953-PortefeuilleeinesMinisters-1,wrong year,Portefeuille eines Ministers
Hungarian-37954-Ministerium-1,wrong year,Ministerium
Hungarian-37955-Brieftasche-1,wrong year,Brieftasche
Hungarian-37956-Zigarrenetui-1,wrong year,Zigarrenetui
Hungarian-37957-Feuilleton-1,wrong year,Feuilleton
Hungarian-37958-Scheibe-5,wrong year,Scheibe
Hungarian-37959-Tartsche-1,wrong year,Tartsche
Hungarian-37960-Schiescheibe-1,wrong year,Schießscheibe
Hungarian-37961-aufeineSchiescheibeschieen-1,wrong year,auf eine Schießscheibe schießen
Hungarian-37962-eineNummerwahlenamTelephon-1,wrong year,eine Nummer wählen am Telephon
Hungarian-37963-Schubkarren-3,n.t͡s not old,Schubkarren
Hungarian-37964-kleinesFordergerat-1,n.t͡s not old,kleines Fördergerät
Hungarian-37965-Staplerusw-1,n.t͡s not old,Stapler usw
Hungarian-37966-Sache-11,r.ɟ# not old,Sache
Hungarian-37967-zielen-5,r.ɟ# not old,zielen
Hungarian-37968-Person-17,r.ɟ# not old,Person
Hungarian-37969-besprechen-4,r.ɟ# not old,besprechen
Hungarian-37970-Ziel-4,r.ɟ# not old,Ziel
Hungarian-37971-Ding-6,r.ɟ# not old,Ding
Hungarian-37972-ArtSchild-2,r.ɟ# not old,Art Schild
Hungarian-37973-Sturmdach-1,r.ɟ# not old,Sturmdach
Hungarian-37974-aufdiesichdieHandlungrichtet-1,r.ɟ# not old,auf die sich die Handlung richtet
Hungarian-37975-ThemaeinerkunstlerischenDarstellung-1,r.ɟ# not old,Thema einer künstlerischenDarstellung
Hungarian-37976-Akkusativobjekt-1,r.ɟ# not old,Akkusativobjekt
Hungarian-37977-Gebrauchsgegenstand-1,r.ɟ# not old,Gebrauchsgegenstand
Hungarian-37978-Erledigung-1,r.ɟ# not old,Erledigung
Hungarian-37979-gegenstanlos-1,r.ɟ# not old,gegenstanlos
Hungarian-37980-intransitiv-1,r.ɟ# not old,intransitiv
Hungarian-37981-anpumpen-2,wrong year,anpumpen
Hungarian-37982-geronneneMilch-3,"r.h, oː# not old",geronnene Milch
Hungarian-37983-Dickmilch-1,"r.h, oː# not old",Dickmilch
Hungarian-37984-mitSauermilchbereiteteSpeise-1,wrong year,mit Sauermilch bereitete Speise
Hungarian-37985-ArtEiergraupen-1,wrong year,Art Eiergraupen
Hungarian-37986-Tarif-1,wrong year,Tarif
Hungarian-37987-altesWeib-8,s.ɲ not old,altes Weib
Hungarian-37988-Ranzen-8,s.ɲ not old,Ranzen
Hungarian-37989-Wandertasche-1,s.ɲ not old,Wandertasche
Hungarian-37990-schwerfallig-5,wrong year,schwerfällig
Hungarian-37991-bucklig-2,wrong year,bucklig
Hungarian-37992-gepolstert-1,wrong year,gepolstert
Hungarian-37993-polsterformig-1,wrong year,polsterförmig
Hungarian-37994-verschnorkelt-1,wrong year,verschnörkelt
Hungarian-37995-bunt-4,^(t|d) (a) (r.k|r) (a) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,bunt
Hungarian-37996-Zisterzienser-4,^(t|d) (a) (r.k|r) (a) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,Zisterzienser
Hungarian-37997-heuchlerisch-4,^(t|d) (a) (r.k|r) (a) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,heuchlerisch
Hungarian-37998-doppelzungig-4,^(t|d) (a) (r.k|r) (a) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,doppelzüngig
Hungarian-37999-scheckig-1,^(t|d) (a) (r.k|r) (a) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,scheckig
Hungarian-38000-mannigfaltig-1,^(t|d) (a) (r.k|r) (a) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,mannigfaltig
Hungarian-38001-Chamaleon-2,^(t|d) (a) (r.k|r) (a) (b) (a) (r.k|r) (a) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i)?$,Chamäleon
Hungarian-38002-buntscheckig-1,^(t|d) (a) (r.k|r) (a) (b) (a) (r.k|r) (a) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i)?$,buntscheckig
Hungarian-38003-vielfarbig-1,^(t|d) (a) (r.k|r) (a) (b) (a) (r.k|r) (a) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i)?$,vielfarbig
Hungarian-38004-Hinterkopf-2,oː# not old,Hinterkopf
Hungarian-38005-Genick-2,oː# not old,Genick
Hungarian-38006-Estragon-1,ɲ# not old,Estragon
Hungarian-38007-Borste-4,oː# not old,Borste
Hungarian-38008-Saat-2,oː# not old,Saat
Hungarian-38009-Grummet-3,oː# not old,Grummet
Hungarian-38010-Ackerfeld-2,oː# not old,Ackerfeld
Hungarian-38011-Stroh-3,oː# not old,Stroh
Hungarian-38012-Ahre-2,oː# not old,Ähre
Hungarian-38013-Stoppel-1,oː# not old,Stoppel
Hungarian-38014-Stoppelfeld-1,oː# not old,Stoppelfeld
Hungarian-38015-Getreidefeld-1,oː# not old,Getreidefeld
Hungarian-38016-Strohhalm-1,oː# not old,Strohhalm
Hungarian-38017-abstoppeln-1,oː# not old,abstoppeln
Hungarian-38018-auslesenabstr-1,oː# not old,auslesen abstr
Hungarian-38019-StollenBergbau-1,wrong year,Stollen Bergbau
Hungarian-38020-HuterdeskoniglichenMobiliarvermogens-1,r.n not old,Hüter des königlichen Mobiliarvermögens
Hungarian-38021-VersorgerdeseingesammeltenGetreides-1,r.n not old,Versorger des eingesammelten Getreides
Hungarian-38022-VerwalterderFinanzen-1,r.n not old,Verwalter der Finanzen
Hungarian-38023-Pfeifer-2,wrong year,Pfeifer
Hungarian-38024-Pfeifer-3,wrong year,Pfeifer
Hungarian-38025-Hornblaser-1,wrong year,Hornbläser
Hungarian-38026-Hornblaser-2,wrong year,Hornbläser
Hungarian-38027-ArtHolzblasinstrument-1,wrong year,Art Holzblasinstrument
Hungarian-38028-Schalmei-1,wrong year,Schalmei
Hungarian-38029-Schalmei-2,wrong year,Schalmei
Hungarian-38030-Schalmei-3,wrong year,Schalmei
Hungarian-38031-ArtFischernetz-5,ɡ.j not old,Art Fischernetz
Hungarian-38032-dieLeiter-2,ɡ.j not old,die Leiter
Hungarian-38033-Tragbahre-3,ɡ.j not old,Tragbahre
Hungarian-38034-ArtkleinerKarren-1,ɡ.j not old,Art kleiner Karren
Hungarian-38035-gitterartigeTrage-1,ɡ.j not old,gitterartige Trage
Hungarian-38036-Tarockspiel-1,wrong year,Tarockspiel
Hungarian-38037-Tarockkarte-1,wrong year,Tarockkarte
Hungarian-38038-Kamerad-5,r.ʃ# not old,Kamerad
Hungarian-38039-Gruppe-14,r.ʃ# not old,Gruppe
Hungarian-38040-Ehefrau-3,r.ʃ# not old,Ehefrau
Hungarian-38041-Gefahrte-4,r.ʃ# not old,Gefährte
Hungarian-38042-Genosse-4,r.ʃ# not old,Genosse
Hungarian-38043-Ebenbild-4,r.ʃ# not old,Ebenbild
Hungarian-38044-Gegenstuck-2,r.ʃ# not old,Gegenstück
Hungarian-38045-Ehemann-1,r.ʃ# not old,Ehemann
Hungarian-38046-sichassoziieren-1,r.ʃ# not old,sich assoziieren
Hungarian-38047-einGesprachfuhren-1,r.ʃ# not old,ein Gespräch führen
Hungarian-38048-konvenieren-1,r.ʃ# not old,konvenieren
Hungarian-38049-zugesellen-1,r.ʃ# not old,zugesellen
Hungarian-38050-Gesellschaftsoziologisch-1,r.ʃ# not old,Gesellschaft soziologisch
Hungarian-38051-Hirtentaschel-2,r.ʃ not old,Hirtentäschel
Hungarian-38052-Beutel-4,r.ʃ not old,Beutel
Hungarian-38053-Felleisen-1,r.ʃ not old,Felleisen
Hungarian-38054-Sabeltasche-1,r.ʃ not old,Säbeltasche
Hungarian-38055-Damenhandtasche-1,r.ʃ not old,Damenhandtasche
Hungarian-38056-behaupten-6,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,behaupten
Hungarian-38057-aushalten-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,aushalten
Hungarian-38058-anhalten-4,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,anhalten
Hungarian-38059-Trager-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,Träger
Hungarian-38060-stutzen-7,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,stützen
Hungarian-38061-hindern-3,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,hindern
Hungarian-38062-hin-3,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,hin
Hungarian-38063-benutzen-4,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,benützen
Hungarian-38064-versorgen-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,versorgen
Hungarian-38065-sein-4,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,sein
Hungarian-38066-her-6,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,her
Hungarian-38067-befestigen-3,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,befestigen
Hungarian-38068-fassen-3,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,fassen
Hungarian-38069-Wette-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,Wette
Hungarian-38070-bewirten-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,bewirten
Hungarian-38071-halten-3,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,halten
Hungarian-38072-halten-4,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,halten
Hungarian-38073-verrichten-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,verrichten
Hungarian-38074-furetwhalten-4,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,für etw halten
Hungarian-38075-verbinden-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,verbinden
Hungarian-38076-Pflicht-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,Pflicht
Hungarian-38077-sichwidersetzen-7,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,sich widersetzen
Hungarian-38078-beanspruchen-4,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,beanspruchen
Hungarian-38079-unterhalten-3,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,unterhalten
Hungarian-38080-Reserve-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,Reserve
Hungarian-38081-einschatzen-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,einschätzen
Hungarian-38082-erleiden-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,erleiden
Hungarian-38083-amten-1,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,amten
Hungarian-38084-beisichbehalten-1,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,bei sich behalten
Hungarian-38085-aufbewahren-1,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,aufbewahren
Hungarian-38086-aufbewahren-2,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,aufbewahren
Hungarian-38087-inErinnerungbehaltenusw-1,^(t|d) (a) (r.t) ?(ɛ r|a n|γ|ɯ|u|ɛ n|u z|m|o|i ʃ|y|i|i l|i r|ʃ|ɛ γ|n|t|v|j|r ɯ n|a γ|y n)?$,in Erinnerung behalten usw
